,mean_test_score,std_test_score,mean_score_time,std_score_time,params,model
41,0.8209671914453385,0.028083380473367826,0.09431281089782714,0.004492595499965619,"{'labelspreading__alpha': 0.47430100480394044, 'labelspreading__gamma': 28.107801442882526, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 9, 'labelspreading__tol': 0.001}",ls
42,0.8209625239852019,0.02934182024691337,0.1014824390411377,0.01213857330042144,"{'labelspreading__alpha': 0.5303077816731957, 'labelspreading__gamma': 35.947837964867475, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 12, 'labelspreading__tol': 0.001}",ls
43,0.8195196063319896,0.03048442932520843,0.09170479774475097,0.0022270199614626246,"{'labelspreading__alpha': 0.5804743641665797, 'labelspreading__gamma': 26.748745164692288, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 11, 'labelspreading__tol': 0.001}",ls
44,0.8190562539216668,0.02535388843359925,0.09599976539611817,0.01174506390077868,"{'labelspreading__alpha': 0.612491702221424, 'labelspreading__gamma': 28.866918850792388, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 8, 'labelspreading__tol': 0.001}",ls
45,0.8085114296691913,0.02110852369738564,0.1240468978881836,0.003296609203509099,"{'labelspreading__alpha': 0.4520375683442327, 'labelspreading__gamma': 2.107031541695136, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 35, 'labelspreading__tol': 0.001}",ls
46,0.8042238403986651,0.01413605781900917,0.08331780433654785,0.012360592852129522,"{'labelspreading__alpha': 0.21233035438297385, 'labelspreading__gamma': 16.136523728394977, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 3, 'labelspreading__tol': 0.001}",ls
47,0.8039846059489044,0.013947159829864105,0.07107005119323731,0.002836268965975405,"{'labelspreading__alpha': 0.1750684032719281, 'labelspreading__gamma': 35.42426127921368, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 3, 'labelspreading__tol': 0.001}",ls
48,0.7809569809737472,0.008894430758071037,0.12204794883728028,0.006595941772353238,"{'labelspreading__alpha': 0.3170474780162839, 'labelspreading__gamma': 6.113778090780714, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 15, 'labelspreading__tol': 0.001}",ls
49,0.7766415400453732,0.007353050712861955,0.12086119651794433,0.0027110633077605467,"{'labelspreading__alpha': 0.13932943548453405, 'labelspreading__gamma': 6.384024875715493, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 23, 'labelspreading__tol': 0.001}",ls
50,0.7763982368632636,0.008485636020427439,0.12558765411376954,0.012999550379700936,"{'labelspreading__alpha': 0.2281104158867686, 'labelspreading__gamma': 7.7283700129695205, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 4, 'labelspreading__tol': 0.001}",ls
51,0.7754378513255398,0.007602972142185153,0.1233525276184082,0.0063948909189173505,"{'labelspreading__alpha': 0.2000191923737224, 'labelspreading__gamma': 8.40328056565377, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 24, 'labelspreading__tol': 0.001}",ls
52,0.7735211212001791,0.0058809620224254,0.12063217163085938,0.0027144073947618402,"{'labelspreading__alpha': 0.20804901824776445, 'labelspreading__gamma': 9.593169644963528, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 24, 'labelspreading__tol': 0.001}",ls
53,0.7727976280073987,0.006594790230397392,0.12221341133117676,0.002729515213662121,"{'labelspreading__alpha': 0.3437223512034082, 'labelspreading__gamma': 11.946607935077022, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 13, 'labelspreading__tol': 0.001}",ls
54,0.772795327676151,0.006581817104944656,0.12149467468261718,0.003060218859718769,"{'labelspreading__alpha': 0.3404855907470475, 'labelspreading__gamma': 11.022366088362476, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 21, 'labelspreading__tol': 0.001}",ls
55,0.7725595632309512,0.005723093143095886,0.12563652992248536,0.00978151587822065,"{'labelspreading__alpha': 0.16349104998812214, 'labelspreading__gamma': 10.095658679810414, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 23, 'labelspreading__tol': 0.001}",ls
56,0.7723168587766295,0.006023996483551926,0.12487282752990722,0.007291294369105232,"{'labelspreading__alpha': 0.3341922976608405, 'labelspreading__gamma': 11.94832499231608, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 27, 'labelspreading__tol': 0.001}",ls
57,0.7723133860138776,0.006820989767429443,0.12136335372924804,0.0013743188392627086,"{'labelspreading__alpha': 0.2825031147387627, 'labelspreading__gamma': 12.971692213138958, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 28, 'labelspreading__tol': 0.001}",ls
58,0.7708756817422561,0.005781289610565405,0.12206625938415527,0.004038345359081494,"{'labelspreading__alpha': 0.13756660429859346, 'labelspreading__gamma': 11.39717037393856, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 35, 'labelspreading__tol': 0.001}",ls
59,0.7708745315766323,0.006778201321753385,0.12296767234802246,0.003180180714076196,"{'labelspreading__alpha': 0.28311265880022646, 'labelspreading__gamma': 14.408827451619477, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 3, 'labelspreading__tol': 0.001}",ls
60,0.7701469668933121,0.007751382714404513,0.1240302562713623,0.002732255498692316,"{'labelspreading__alpha': 0.5641310304559246, 'labelspreading__gamma': 16.40016074916555, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 7, 'labelspreading__tol': 0.001}",ls
61,0.7699112247139928,0.006676861923837638,0.1216956615447998,0.0015997442901642162,"{'labelspreading__alpha': 0.39021886863365135, 'labelspreading__gamma': 15.898298097689224, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 25, 'labelspreading__tol': 0.001}",ls
62,0.7691889011945255,0.006904718260282168,0.12395830154418945,0.0032841247985575654,"{'labelspreading__alpha': 0.481336639214478, 'labelspreading__gamma': 17.11669726846488, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 7, 'labelspreading__tol': 0.001}",ls
63,0.7689485193373319,0.007282673167267122,0.12570700645446778,0.002939688715015403,"{'labelspreading__alpha': 0.42324826343997995, 'labelspreading__gamma': 17.229373198010784, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 32, 'labelspreading__tol': 0.001}",ls
64,0.7687110087569115,0.0072782799938312685,0.12156448364257813,0.0021705641928786955,"{'labelspreading__alpha': 0.18095403929195827, 'labelspreading__gamma': 15.866864389044029, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 30, 'labelspreading__tol': 0.001}",ls
65,0.7687092848875711,0.007370203597636259,0.1339427947998047,0.004331455296371884,"{'labelspreading__alpha': 0.07487128430505095, 'labelspreading__gamma': 15.159975350993683, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 14, 'labelspreading__tol': 0.001}",ls
66,0.7682279196872049,0.007837627682171883,0.12429676055908204,0.006567397733032373,"{'labelspreading__alpha': 0.3010969304833656, 'labelspreading__gamma': 16.937771918387366, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 30, 'labelspreading__tol': 0.001}",ls
67,0.7675084924685824,0.007373923387682762,0.128447961807251,0.004379977131557148,"{'labelspreading__alpha': 0.07928584618374068, 'labelspreading__gamma': 16.432278973120898, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 7, 'labelspreading__tol': 0.001}",ls
68,0.7675050224640214,0.00705777279303369,0.13854827880859374,0.007443213518693849,"{'labelspreading__alpha': 0.6846062833712997, 'labelspreading__gamma': 19.420787968364877, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 34, 'labelspreading__tol': 0.001}",ls
69,0.7667867454110227,0.007862498363583848,0.12469725608825684,0.0041062307581466685,"{'labelspreading__alpha': 0.09720773378156089, 'labelspreading__gamma': 17.779004487922947, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 29, 'labelspreading__tol': 0.001}",ls
70,0.7663088752392888,0.0076404615227837,0.1237515926361084,0.0024428744641755915,"{'labelspreading__alpha': 0.13203852520067627, 'labelspreading__gamma': 18.93220241346035, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 15, 'labelspreading__tol': 0.001}",ls
71,0.7663088752392888,0.0076404615227837,0.13074612617492676,0.011164655673812402,"{'labelspreading__alpha': 0.13022718992482268, 'labelspreading__gamma': 18.967044066365077, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 31, 'labelspreading__tol': 0.001}",ls
72,0.7660754361494082,0.0068968624322847194,0.12150058746337891,0.0026899649301713154,"{'labelspreading__alpha': 0.4048404752387677, 'labelspreading__gamma': 21.04277538756623, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 8, 'labelspreading__tol': 0.001}",ls
73,0.7660702172514355,0.007588874470031863,0.13046374320983886,0.01683946867767169,"{'labelspreading__alpha': 0.15213134865560402, 'labelspreading__gamma': 19.34112053293771, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 19, 'labelspreading__tol': 0.001}",ls
74,0.7658315982789612,0.006353865550437226,0.1282515048980713,0.006355609707724479,"{'labelspreading__alpha': 0.5085440432442949, 'labelspreading__gamma': 25.273496694673998, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 34, 'labelspreading__tol': 0.001}",ls
75,0.7653513860024098,0.007105729391160843,0.13579468727111815,0.023517753177064876,"{'labelspreading__alpha': 0.2994521307314221, 'labelspreading__gamma': 21.704229118823086, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 29, 'labelspreading__tol': 0.001}",ls
76,0.7653508122986933,0.00732376869217804,0.12374329566955566,0.0020045171597448024,"{'labelspreading__alpha': 0.15469436997855252, 'labelspreading__gamma': 22.68332806985367, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 35, 'labelspreading__tol': 0.001}",ls
77,0.7651109818793357,0.007475636847944457,0.12258601188659668,0.003673383481310602,"{'labelspreading__alpha': 0.18788172005531162, 'labelspreading__gamma': 19.968024815531308, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 5, 'labelspreading__tol': 0.001}",ls
78,0.7651098484632104,0.0062047668801953944,0.12308330535888672,0.003392241617044609,"{'labelspreading__alpha': 0.458127571994116, 'labelspreading__gamma': 25.896034016824476, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 11, 'labelspreading__tol': 0.001}",ls
79,0.7651063784586494,0.007499190957355632,0.12899432182312012,0.009719431199047267,"{'labelspreading__alpha': 0.37254759162125833, 'labelspreading__gamma': 27.228808238512055, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 16, 'labelspreading__tol': 0.001}",ls
80,0.7648717669372644,0.006211261260293306,0.12109599113464356,0.0012147649261335756,"{'labelspreading__alpha': 0.4411455376011762, 'labelspreading__gamma': 24.31037758981188, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 32, 'labelspreading__tol': 0.001}",ls
81,0.764870597263951,0.007318317477848435,0.12773046493530274,0.006698020432892517,"{'labelspreading__alpha': 0.08278315753130162, 'labelspreading__gamma': 19.909449896825386, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 8, 'labelspreading__tol': 0.001}",ls
82,0.7648700430679242,0.007210208840006886,0.12569684982299806,0.0065071326194737775,"{'labelspreading__alpha': 0.2200993669347555, 'labelspreading__gamma': 23.98830731204509, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 33, 'labelspreading__tol': 0.001}",ls
