"","Human","CLUMP","FEATURE","MAXIMA","MEDIAL","SHAPE","SHAPE.angularity","SHAPE.angularity.amplitude","SHAPE.angularity.count","SHAPE.angularity.max","SHAPE.angularity.mean","SHAPE.angularity.median","SHAPE.angularity.mid","SHAPE.angularity.min","SHAPE.angularity.stdev","SHAPE.angularity.variation","SHAPE.area","SHAPE.aspectRatio","SHAPE.circularity","SHAPE.curvature","SHAPE.feret","SHAPE.feret.max","SHAPE.feret.min","SHAPE.length","SHAPE.morphology","SHAPE.orientation","SHAPE.perimeter","SHAPE.pole","SHAPE.roundness","SHAPE.sinuosity","SHAPE.solidity","SHAPE.width","SHAPE.width.amplitude","SHAPE.width.count","SHAPE.width.max","SHAPE.width.mean","SHAPE.width.median","SHAPE.width.mid","SHAPE.width.min","SHAPE.width.stdev","SHAPE.width.variation","EXPERIMENT"
"1690","9",1,0,2,1,1,0.05853025,0.32930684,93,0.23862837,0.05853025,0.054128334,0.059427362,0,0.047693465,0.8148516,4.0838833,4.543141,0.1968109,0.16057974,7.3691754,7.3691754,1.6220442,7.798909,1,81.674484,16.147936,2,0.09575152,1.0688609,0.47914833,0.53550637,0.1942702,101,0.6504378,0.53550637,0.52553,0.51461715,0.45616758,0.051036198,0.095304556,"E2"
"1691","9",1,0,3,1,1,0.040274743,0.41069043,90,0.3240508,0.040274743,0.029044516,0.052620213,0,0.052542873,1.304611,4.0640435,9.391697,0.20484081,0.000309,7.613535,7.613535,0.81066656,7.6290064,1,72.80187,15.789773,2,0.089268,1.0107129,0.8060415,0.54610777,0.16866454,98,0.6292551,0.54610777,0.53763485,0.532478,0.46059057,0.040612206,0.074366644,"E2"
"1692","9",1,0,2,1,1,0.065074965,0.2055134,58,0.13233322,0.065074965,0.0731318,0.1133553,0,0.037045326,0.56927156,2.9300714,5.827572,0.29501605,0.1302539,5.24135,5.24135,0.8994055,5.3098087,1,72.56903,11.17175,2,0.13580069,1.0260527,0.76403874,0.57151186,0.18534306,66,0.670118,0.57151186,0.55362827,0.5964996,0.48477492,0.054768614,0.0958311,"E2"
"1693","0",1,0,1,1,1,0.26677158,0.27152866,6,0.3658449,0.26677158,0.29044852,0.3658449,0.09431624,0.1031124,0.38651943,0.76233786,2.029204,0.74686265,0.4651526,1.5269982,1.5269982,0.7525109,1.5423305,1,72.381134,3.581445,2,0.41627523,1.0190688,0.9970285,0.58683324,0.25716126,14,0.68426216,0.58683324,0.59492797,0.68137616,0.4271009,0.077176705,0.13151386,"E2"
"1694","0",1,1,3,1,1,0.1151145,0.43523243,41,0.3143339,0.1151145,0.11576635,0.18815826,0,0.08274453,0.718802,2.6356037,3.3729541,0.34381965,0.27262148,4.127169,4.127169,1.2236066,4.0153008,1,169.48535,9.814758,2,0.19700883,1.0584474,0.64828455,0.6427609,0.59679127,49,1.0526049,0.6427609,0.57986903,0.5750018,0.45581368,0.15589018,0.24253216,"E2"
"1695","0",1,2,6,1,1,0.23291358,1.6363506,82,0.82222533,0.23291358,0.15516463,0.78359205,0,0.22439721,0.9634355,6.8327217,3.606577,0.32338256,0.018148119,6.757466,6.757466,1.8736509,7.104545,1,172.54834,16.294592,2,0.19051804,1.0598509,0.79979867,1.0231743,1.5602301,92,1.9631498,1.0231743,0.762734,0.6146469,0.40291968,0.4718625,0.4611751,"E2"
"1696","0",1,0,3,1,1,0.04274246,0.35998198,64,0.25887838,0.04274246,0.034404304,0.028434832,0,0.046149243,1.0797049,3.2174795,7.798144,0.28029537,0.021332493,5.7071376,5.7071376,0.7318585,5.6935153,1,46.03811,12.010328,2,0.12577352,1.008094,0.9122113,0.58132994,0.16458118,72,0.6835587,0.58132994,0.56714284,0.5844627,0.5189775,0.053616207,0.09223025,"E2"
"1697","0",1,0,2,1,1,0.051153716,0.2772335,55,0.23264542,0.051153716,0.02576963,0.02627548,0,0.061999906,1.2120314,2.8855643,6.2250285,0.3113316,0.09822758,5.0696044,5.0696044,0.81439054,5.1240234,1,91.85722,10.792169,2,0.14295283,1.0237614,0.83681995,0.58796096,0.18449226,63,0.65812385,0.58796096,0.59671736,0.61993337,0.4736316,0.047890652,0.081452094,"E2"
"1698","0",1,0,2,1,1,0.27093443,0.1036788,8,0.32590026,0.27093443,0.2684744,0.22222145,0.22222145,0.038646538,0.14264166,1.2137766,2.15943,0.73786265,0.7060568,1.8708771,1.8708771,0.86637545,1.8729348,1,80.863686,4.546598,2,0.44152805,1.0778847,0.97139424,0.73758423,0.3464696,18,0.8384009,0.73758423,0.78296566,0.79030293,0.4919313,0.10323302,0.13996097,"E2"
"1699","0",1,0,3,1,1,0.17842846,0.65544987,39,0.3451341,0.17842846,0.17455178,0.14370269,0,0.08975847,0.5030502,3.0773456,3.8241472,0.44270778,0.13438001,4.213096,4.213096,1.1017087,4.2727885,1,100.04577,9.346188,2,0.22074135,1.0355483,0.8636198,0.7785899,0.5302675,49,1.0144911,0.7785899,0.81362456,0.8493522,0.48422363,0.1429302,0.18357572,"E2"
"1700","0",1,0,1,1,1,0.11741667,0.214418,6,0.19720326,0.11741667,0.12082536,0.18098637,0.017214732,0.07012198,0.59720635,0.8029093,2.1587033,0.752963,0.14809829,1.5556371,1.5556371,0.720635,1.5278281,1,7.1651525,3.6605923,2,0.42243513,1.0029533,0.9952726,0.5920602,0.18184125,14,0.6754035,0.5920602,0.5959372,0.6754035,0.49356222,0.062660925,0.10583539,"E2"
"1701","0",1,0,1,1,1,0.08324752,0.25523335,16,0.19238244,0.08324752,0.060032062,0.045830365,0,0.065264344,0.7839794,1.1579908,3.3402247,0.5625894,0.14782748,2.275427,2.275427,0.68121976,2.2560704,1,175.50453,5.0858283,2,0.28476682,1.0076333,0.9510196,0.5512203,0.10408437,24,0.6086973,0.5512203,0.5463754,0.57199275,0.5046129,0.038090575,0.06910228,"E2"
"1702","0",1,0,1,1,1,0.12083435,0.09802674,8,0.16960226,0.12083435,0.12183074,0.09897439,0.071575515,0.038952187,0.32236022,0.89955056,2.4169948,0.6989436,0.41889915,1.7429835,1.7429835,0.7211366,1.7303166,1,123.29647,4.0215793,2,0.37700677,1.0237931,0.96471304,0.5888447,0.11858487,16,0.64100415,0.5888447,0.58163303,0.58971924,0.5224193,0.031679578,0.05379955,"E2"
"1703","0",1,0,1,1,1,0.21956746,0.81242377,14,0.46582705,0.21956746,0.22247694,0.24854137,0.011564895,0.13007714,0.59242445,1.5460569,2.459212,0.6498143,0.30435088,2.3284428,2.3284428,0.9468247,2.3914347,1,116.831055,5.467931,2,0.36308175,1.0898391,0.924299,0.73206383,0.22816533,24,0.8647475,0.73206383,0.7032721,0.73760444,0.6365822,0.07424488,0.101418585,"E2"
"1704","0",1,0,3,1,1,0.26250607,0.79985267,20,0.4679843,0.26250607,0.26997504,0.062094573,0.04576031,0.1273942,0.4853,2.032387,2.629139,0.60635704,0.06449915,2.79844,2.79844,1.0643941,2.8272011,1,141.73004,6.4899883,2,0.33043385,1.037601,0.9100058,0.7969096,0.39615905,30,1.0226871,0.7969096,0.7438135,0.79952747,0.626528,0.13618056,0.17088586,"E2"
"1705","0",1,0,1,1,1,0.49373075,0.21070607,5,0.5634579,0.49373075,0.5363826,0.5363826,0.35275182,0.08715509,0.17652352,0.85078365,1.7410016,0.73865104,0.98315805,1.4698128,1.4698128,0.844234,1.5791725,1,77.34985,3.8044758,2,0.50142413,1.0998738,0.9203019,0.6310239,0.2682167,13,0.7273417,0.6310239,0.63527393,0.6288126,0.459125,0.075730845,0.12001263,"E2"
"1706","0",1,0,1,1,1,0.16322125,0.41962436,10,0.25637,0.16322125,0.16273466,0.15765373,0.030911703,0.06906001,0.42310673,0.7033469,2.4391637,0.6225232,0.30698225,1.5951935,1.5951935,0.653992,1.5884792,1,73.65171,3.7680092,2,0.3519273,1.0148203,0.90840495,0.47158504,0.16782722,16,0.56869113,0.47158504,0.48534757,0.47773218,0.40086392,0.058745865,0.1245711,"E2"
"1707","0",1,0,4,1,1,0.14015679,0.8316828,37,0.62529266,0.14015679,0.12827994,0.011510585,0,0.13541965,0.9662011,3.1822634,3.833921,0.46789142,0.08729593,4.189611,4.189611,1.0927745,4.285387,1,42.719944,9.244863,2,0.23083353,1.0464522,0.8939391,0.8188869,0.60320634,49,1.0342941,0.8188869,0.8805757,1.0015386,0.4310878,0.1934,0.23617426,"E2"
"1708","0",1,0,5,1,1,0.1455872,0.6863302,81,0.41123295,0.1455872,0.117907695,0,0,0.11186793,0.7683912,4.6213336,3.1683955,0.25518656,0.19694068,6.4358797,6.4358797,2.031274,7.0583982,1,54.836967,15.0855,2,0.14205666,1.1134895,0.5523733,0.6806344,0.66267085,89,1.0629556,0.6806344,0.657083,0.837959,0.4002848,0.18792167,0.27609783,"E2"
"1709","0",1,0,2,1,1,0.09500834,0.31586716,23,0.1986219,0.09500834,0.07387184,0.06078384,0.016534278,0.05025572,0.5289611,1.502118,3.8260422,0.5140552,0.14704134,2.8187792,2.8187792,0.736735,2.8153548,1,1.0571575,6.0597134,2,0.24070884,1.0139489,0.9689103,0.5975665,0.27140766,31,0.6850585,0.5975665,0.60249645,0.6535594,0.4136508,0.07450719,0.124684356,"E2"
"1710","0",1,0,2,1,1,0.43812355,0.28206268,13,0.59453934,0.43812355,0.44190723,0.57242846,0.31247663,0.09616279,0.21948783,1.309728,1.7137258,0.6221998,1.4073079,1.805906,1.805906,1.0537894,2.1248562,1,112.681564,5.143166,2,0.5113296,1.496554,0.8538405,0.6685389,0.40027106,21,0.8938137,0.6685389,0.6225602,0.60474354,0.49354267,0.14171061,0.21197061,"E2"
"1711","0",1,1,2,1,1,0.077691965,0.31138897,11,0.24787313,0.077691965,0.049394038,0.027565835,0,0.07735483,0.99566066,1.3895727,2.2004,0.68750983,0.0943417,2.1009939,2.1009939,0.9548236,2.0758958,1,27.922323,5.0397162,2,0.400813,1.0184613,0.9291411,0.7229658,0.41719955,21,0.8797369,0.7229658,0.6995702,0.63734293,0.46253735,0.12174588,0.16839783,"E2"
"1712","0",1,0,1,1,1,0.14813629,0.4301165,8,0.30707487,0.14813629,0.120532066,0.11802249,0.035037387,0.10202661,0.68873477,0.93565917,2.4515302,0.69074076,0.24798688,1.7666583,1.7666583,0.720635,1.763545,1,172.17146,4.1257815,2,0.38170043,1.0150387,0.9593178,0.601081,0.17596322,16,0.6390545,0.601081,0.61095357,0.6008801,0.46309125,0.047575273,0.07914952,"E2"
"1713","0",1,0,3,1,1,0.06222363,0.32937622,42,0.20801407,0.06222363,0.05102543,0,0,0.05429406,0.8725634,2.7773602,4.4178596,0.40247443,0.018239046,4.238902,4.238902,0.95949227,4.2109323,1,164.15575,9.312191,2,0.19680475,1.005827,0.88209677,0.6945008,0.45132488,50,0.93405503,0.6945008,0.6912149,0.7281131,0.48273015,0.102881074,0.14813672,"E2"
"1714","0",1,0,1,1,1,0.15395966,0.4854329,6,0.26462597,0.15395966,0.16223174,0.045674145,0.045674145,0.08546873,0.55513716,0.9053928,2.1137912,0.78256226,0.05531133,1.6258266,1.6258266,0.7691519,1.6091924,1,177.34557,3.8129754,2,0.43611267,1.0154413,0.99749684,0.65683675,0.13386017,14,0.6951614,0.65683675,0.6707385,0.6846759,0.56130123,0.04010851,0.06106313,"E2"
"1715","0",1,0,1,1,1,0.051815577,0.09011578,9,0.09011578,0.051815577,0.056074638,0.056074638,0,0.0317594,0.6129315,1.3078618,2.4694393,0.72666645,0.06247703,2.039537,2.039537,0.825911,1.9957888,1,120.02494,4.755742,2,0.40032136,1.0010817,0.9816078,0.7249285,0.1746434,19,0.77915907,0.7249285,0.74158984,0.7441699,0.6045157,0.042749833,0.058971103,"E2"
"1716","0",1,1,5,1,1,0.16054954,0.52564526,32,0.49148533,0.16054954,0.10115853,0.013470673,0,0.14894487,0.9277191,2.499527,3.1930432,0.46798953,0.3134553,3.5778637,3.5778637,1.1205184,3.7189775,1,96.93823,8.192487,2,0.248611,1.0755346,0.80419797,0.71333766,0.23694372,42,0.844359,0.71333766,0.70094633,0.674807,0.60741526,0.051754985,0.07255328,"E2"
"1717","0",1,0,1,1,1,0.07881916,0.08939068,8,0.13341804,0.07881916,0.08039382,0.044027362,0.044027362,0.027871085,0.35360798,0.6780303,2.6669223,0.6625794,0.32209387,1.5269982,1.5269982,0.5725694,1.50594,1,14.0805645,3.5860019,2,0.37023905,1.0101749,0.9628947,0.48293173,0.03543371,14,0.49814567,0.48293173,0.48217574,0.48917213,0.46271196,0.010348899,0.02142932,"E2"
"1718","0",1,0,4,1,1,0.22852813,1.1321182,33,0.92441297,0.22852813,0.14253418,0.12840587,0,0.22836392,0.99928147,3.2152076,2.6575458,0.5435296,0.39185295,3.6383147,3.6383147,1.3690506,3.796595,1,14.228942,8.621798,2,0.30925635,1.1872209,0.84800756,0.91576344,0.4332739,45,1.0418327,0.91576344,0.922186,0.9464432,0.6085588,0.09235476,0.100850016,"E2"
"1719","0",1,0,1,1,1,0.61347574,0.4181106,12,0.7586164,0.61347574,0.6418285,0.7271973,0.34050578,0.13561492,0.22105995,4.124333,1.3111883,0.8574125,0.5593509,2.739361,2.739361,2.08922,2.8429902,1,125.09668,7.774758,2,0.6997861,1.0957754,0.97282195,1.5673015,1.7643646,34,2.2374704,1.5673015,1.7784752,2.1141367,0.47310582,0.5744364,0.36651304,"E2"
"1720","9",1,0,2,1,1,0.03921755,0.18139751,53,0.14013866,0.03921755,0.034882396,0.026533198,0,0.033161644,0.8455817,2.6324253,6.4322743,0.32126704,0.082892664,4.791003,4.791003,0.7448381,4.815736,1,94.712654,10.147285,2,0.14602031,1.0109682,0.9028391,0.5681652,0.2440342,61,0.65077585,0.5681652,0.57626176,0.6038672,0.40674165,0.049635883,0.087361716,"E2"
"1721","9",1,1,4,1,1,0.064898305,0.41299728,95,0.2411799,0.064898305,0.041272137,0.023513569,0,0.058519967,0.90171796,4.229332,5.3812203,0.19810975,0.12518433,7.686848,7.686848,1.4284581,7.9364033,1,51.333267,16.379019,2,0.09113502,1.0469155,0.5385951,0.5468696,0.20316175,103,0.6607652,0.5468696,0.54506814,0.5520991,0.45760342,0.038415067,0.07024539,"E2"
"1722","0",1,0,2,1,1,0.11162787,0.41154185,39,0.2505671,0.11162787,0.10844399,0.057940934,0,0.06743703,0.6041236,2.025571,4.9571266,0.34427273,0.10391761,3.932581,3.932581,0.7933186,3.9557304,1,102.288574,8.598593,2,0.16676398,1.0237538,0.8119897,0.52597284,0.14081633,47,0.5824753,0.52597284,0.53307885,0.5759166,0.44165897,0.04202119,0.07989232,"E2"
"1723","9",1,1,2,1,1,0.07122594,0.34253657,54,0.17880516,0.07122594,0.06430481,0.08014018,0,0.050760087,0.71266294,2.7143934,6.1641626,0.30879104,0.034063656,4.981251,4.981251,0.80809855,5.0085177,1,77.12835,10.510152,2,0.13928556,1.0145272,0.84071374,0.5656018,0.21381256,62,0.65455014,0.5656018,0.5770677,0.6356188,0.44073758,0.056177314,0.09932308,"E2"
"1724","9",1,1,3,1,1,0.086730234,0.57036555,89,0.3865783,0.086730234,0.049537953,0.24207878,0,0.09089795,1.0480537,3.760691,2.9997394,0.19499062,0.25365543,6.638061,6.638061,2.2128794,7.534175,1,20.362286,15.567966,2,0.10866639,1.1469711,0.42789415,0.51103675,0.15349624,97,0.57798064,0.51103675,0.5126335,0.567694,0.4244844,0.035588674,0.069640145,"E2"
"1725","0",1,0,7,1,1,0.17739636,1.0947378,118,0.8314136,0.17739636,0.12645619,0.6826088,0,0.18142807,1.0227271,8.183427,1.2237217,0.22627433,0.3562672,5.9201818,5.9201818,4.83785,9.978996,1,163.62096,21.318415,2,0.29728654,1.9414245,0.42958155,0.85086036,1.0338411,128,1.4507786,0.85086036,0.7812353,1.2416492,0.41693747,0.33564183,0.3944735,"E2"
"1726","0",1,1,2,1,1,0.103794895,0.25407135,10,0.25407135,0.103794895,0.09177202,0,0,0.09059732,0.87284946,0.73028636,2.6283333,0.60977834,0.42740333,1.6448799,1.6448799,0.6258262,1.6343932,1,56.63007,3.8794086,2,0.3436647,1.024768,0.8953442,0.46967694,0.08306652,16,0.51883644,0.46967694,0.46262014,0.43978548,0.43576992,0.029372497,0.06253766,"E2"
"1727","0",1,0,2,1,1,0.08199403,0.5265475,54,0.38215172,0.08199403,0.052350428,0,0,0.0890182,1.0856669,3.2860858,3.9406145,0.36669636,0.073516026,4.7062483,4.7062483,1.194293,4.8163905,1,118.41923,10.61185,2,0.1889032,1.0322785,0.785829,0.7128669,0.733052,60,1.1652721,0.7128669,0.5442359,0.5177567,0.43222013,0.2803592,0.39328408,"E2"
"1728","0",1,0,2,1,1,0.092308186,0.5258986,64,0.3020576,0.092308186,0.069648415,0.097917005,0,0.076688536,0.830788,3.4865494,4.3448763,0.30689922,0.078728095,5.5824795,5.5824795,1.284842,5.5994744,1,40.054813,11.948268,2,0.14244646,1.0179086,0.71560854,0.6404552,0.4857099,72,0.91027284,0.6404552,0.5452756,0.5675778,0.42456293,0.16776232,0.26194233,"E2"
"1729","0",1,1,1,1,1,0.067607194,0.2560313,24,0.13098273,0.067607194,0.074814886,0.08694651,0,0.03936781,0.5823021,1.4755031,3.8478298,0.45292404,0.08765891,2.8942266,2.8942266,0.7521711,2.8636394,1,111.15144,6.398266,2,0.22427724,1.0058221,0.8674745,0.5435487,0.24677977,32,0.71218204,0.5435487,0.52582675,0.4954987,0.46540228,0.065676115,0.12082839,"E2"
"1730","0",1,0,1,1,1,0.07251836,0.25235692,27,0.18272468,0.07251836,0.06849225,0.16953574,0,0.0471112,0.6496451,2.0332797,3.1742468,0.4882607,0.1760495,3.1716127,3.1716127,0.9991702,3.1434157,1,111.34513,7.233985,2,0.2573635,1.0109937,0.85504675,0.68746364,0.44391805,35,0.93275404,0.68746364,0.67148954,0.6383697,0.488836,0.11632811,0.16921347,"E2"
"1731","0",1,0,3,1,1,0.1310078,0.4881901,49,0.29571876,0.1310078,0.109724216,0.2640718,0,0.083391994,0.6365422,3.0706108,4.3311286,0.37243882,0.177779,4.6929884,4.6929884,1.0835485,4.7657614,1,86.35814,10.178642,2,0.17751537,1.0357456,0.8023833,0.6809193,0.45074826,59,0.8803845,0.6809193,0.6897572,0.82252645,0.42963624,0.11818018,0.17355974,"E2"
"1732","0",1,0,2,1,1,0.26463738,0.7089952,28,0.5933552,0.26463738,0.26212475,0.2582346,0.024302267,0.165757,0.62635523,1.691181,2.1110268,0.43040648,0.8114052,2.6042755,2.6042755,1.2336535,3.1326096,1,15.213411,7.0268483,2,0.3174873,1.3313377,0.68642753,0.57340723,0.23548624,36,0.7288004,0.57340723,0.53744775,0.52208614,0.49331418,0.07381285,0.12872675,"E2"
"1733","0",1,0,1,1,1,0.17874196,1.0087122,33,0.52188027,0.17874196,0.12650312,0,0,0.15523243,0.8684722,1.8879526,4.0045652,0.3943321,0.008717266,3.4417393,3.4417393,0.8594539,3.466607,1,20.396296,7.756564,2,0.20292953,1.0207908,0.8394184,0.55998194,0.2733492,41,0.73635876,0.55998194,0.5308014,0.5308014,0.46300957,0.08305856,0.14832364,"E2"
"1734","0",1,0,1,1,1,0.14981216,0.20547506,6,0.22869076,0.14981216,0.17161675,0.18954524,0.023215694,0.07915451,0.52835834,0.95967746,1.7836779,0.74859923,0.34213388,1.5951935,1.5951935,0.89432824,1.5287973,1,99.43407,4.0136814,2,0.4801851,1.0133697,0.93917257,0.6782459,0.27335572,14,0.80187064,0.6782459,0.6784013,0.6876614,0.5285149,0.09337924,0.13767755,"E2"
"1735","0",1,0,2,1,1,0.14600445,0.39249784,18,0.30994257,0.14600445,0.09634209,0.1101289,0,0.11073311,0.7584228,2.061355,3.0331137,0.62303126,0.22958109,2.79844,2.79844,0.9226295,2.8125026,1,99.829384,6.4480205,2,0.3351436,1.0241235,0.97385573,0.806907,0.3875084,30,0.9382651,0.806907,0.7997506,0.826748,0.5507567,0.08132332,0.10078401,"E2"
"1736","0",1,0,2,1,1,0.1731049,0.7151185,18,0.53640383,0.1731049,0.096429795,0.48852783,0.031067993,0.16476731,0.95183504,1.4393133,2.306072,0.5543918,0.31320658,2.3955016,2.3955016,1.0387801,2.412355,1,106.02015,5.711816,2,0.31935412,1.0220861,0.8510699,0.63333315,0.49806434,26,0.9493797,0.63333315,0.5955025,0.8317308,0.45131534,0.14244305,0.22491014,"E2"
"1737","0",1,1,1,1,1,0.08476231,0.3731164,21,0.26762846,0.08476231,0.057622634,0.04164297,0,0.08346273,0.9846679,1.1600194,3.5511513,0.4873274,0.23599982,2.4670568,2.4670568,0.69472027,2.4483724,1,3.6500807,5.469242,2,0.24267055,1.019884,0.8629724,0.5025238,0.1430113,27,0.5752689,0.5025238,0.50024587,0.4652103,0.43225762,0.041795503,0.0831712,"E2"
"1738","0",1,0,2,1,1,0.06900346,0.21618603,38,0.16314839,0.06900346,0.061543718,0,0,0.04345115,0.6296952,1.691181,4.43647,0.33655065,0.21527444,3.6038954,3.6038954,0.812334,3.6500845,1,99.14662,7.9464793,2,0.16578905,1.030168,0.72764724,0.47679982,0.18693,44,0.59141123,0.47679982,0.46986723,0.43707442,0.40448123,0.05473757,0.114802,"E2"
"1739","9",1,0,1,1,1,0.04998727,0.22905666,43,0.13204327,0.04998727,0.043813836,0.053683054,0,0.039680175,0.7938056,1.9039377,6.26438,0.3275408,0.02747949,4.0162067,4.0162067,0.641118,3.9756668,1,101.32344,8.546702,2,0.15029022,1.0040616,0.8584495,0.49232963,0.12614387,49,0.56659484,0.49232963,0.49066126,0.4615298,0.44045097,0.031643767,0.064273536,"E2"
"1740","0",1,1,1,1,1,0.14210883,0.37999147,19,0.31656203,0.14210883,0.11383462,0.107417144,0,0.08270654,0.5819944,1.1037061,2.6527193,0.5151794,0.56262517,2.1917257,2.1917257,0.82621855,2.267731,1,87.35676,5.188627,2,0.29254398,1.0717098,0.8039007,0.5116975,0.12991825,25,0.56828165,0.5116975,0.5134865,0.44875064,0.4383634,0.044046167,0.086078525,"E2"
"1741","0",1,1,3,1,1,0.090993404,0.54496855,46,0.29634428,0.090993404,0.05199564,0.03319455,0,0.087066405,0.956843,2.870837,4.418634,0.3714645,0.068069085,4.4667745,4.4667745,1.0108949,4.5034003,1,101.804,9.854862,2,0.18320216,1.021451,0.7765925,0.6626735,0.51079965,54,0.9530687,0.6626735,0.6205171,0.48798478,0.44226906,0.14882408,0.22458132,"E2"
"1742","0",1,0,2,1,1,0.27730834,1.2157367,17,1.0524141,0.27730834,0.15662809,0.22232872,0.036154836,0.2846027,1.0263041,1.624806,2.262733,0.51211584,0.85019034,2.2524886,2.2524886,0.99547255,2.4418786,1,157.34167,6.314247,2,0.40774292,1.2797982,0.90532595,0.73011935,0.5810298,25,1.0345258,0.73011935,0.7010548,0.9078454,0.453496,0.19491033,0.2669568,"E2"
"1743","0",1,1,1,1,1,0.12413537,0.45055273,22,0.32286674,0.12413537,0.111672826,0.19744387,0,0.10567769,0.8513101,1.730657,3.0374918,0.5406938,0.48077187,2.7241528,2.7241528,0.89684284,2.7795572,1,45.43924,6.342124,2,0.29693285,1.0900425,0.85932714,0.67151403,0.25142354,30,0.78611726,0.67151403,0.678083,0.54196334,0.5346937,0.085595116,0.12746586,"E2"
"1744","0",1,1,2,1,1,0.3175377,1.0852026,21,0.83800584,0.3175377,0.21844693,0.21844693,0.01770575,0.27910784,0.87897545,2.5042331,2.5257647,0.5951722,0.28471714,2.9405086,2.9405086,1.1642053,3.030171,1,32.667755,7.271449,2,0.36875674,1.0607922,0.9060936,0.87060034,0.60339236,33,1.0839237,0.87060034,0.8410001,0.7407728,0.48053133,0.15959327,0.18331406,"E2"
"1745","0",1,0,1,1,1,0.027127154,0.16143985,22,0.106787704,0.027127154,0.02233808,0,0,0.024552433,0.90508693,1.051937,4.632251,0.4433257,0.03919047,2.4796546,2.4796546,0.5353023,2.4665449,1,57.840786,5.4605746,2,0.21782988,1.0043285,0.9499785,0.4457943,0.04692301,28,0.4717025,0.4457943,0.44817808,0.4431892,0.42477947,0.015716022,0.035253976,"E2"
"1746","0",1,0,3,1,1,0.12135859,0.609127,46,0.34382397,0.12135859,0.08695697,0.08919005,0,0.090509765,0.74580437,4.4371996,3.854702,0.4924048,0.008722773,4.8448973,4.8448973,1.2568798,4.9229865,1,61.05552,10.641388,2,0.24068554,1.0217347,0.9491822,0.9714573,0.6459916,60,1.14071,0.9714573,1.0266198,1.0959172,0.49471837,0.16444394,0.16927552,"E2"
"1747","0",1,0,0,1,1,0.054063454,0.19379418,11,0.1704685,0.054063454,0.023325685,0.015986025,0,0.05917234,1.0944979,0.81114656,2.6490836,0.6604547,0.15957096,1.7189826,1.7189826,0.64889705,1.6820542,1,51.94209,3.9285572,2,0.34951556,1.0054686,0.97739595,0.5269036,0.18449295,17,0.6105169,0.5269036,0.534526,0.534526,0.42602396,0.06275336,0.11909836,"E2"
"1748","0",1,0,2,1,1,0.12303659,0.38587493,19,0.21658376,0.12303659,0.14355986,0.14355986,0,0.0684575,0.5563995,2.6134515,2.395598,0.6673705,0.007792314,3.0412161,3.0412161,1.2695019,2.9922216,1,129.33437,7.0150156,2,0.35977417,1.0072827,0.9582292,0.96644866,0.6755369,31,1.2100531,0.96644866,1.0272112,1.2044063,0.5345162,0.19808316,0.20495984,"E2"
"1749","0",1,0,3,1,1,0.1604647,0.9117658,28,0.5476969,0.1604647,0.07291643,0,0,0.18493888,1.1525207,2.970805,3.2074926,0.5413761,0.018310633,3.6752384,3.6752384,1.1458291,3.668237,1,121.64797,8.304098,2,0.28003561,1.0247089,0.8801808,0.87418586,0.518799,40,1.0589408,0.87418586,0.9007686,0.90178305,0.54014176,0.11725876,0.13413481,"E2"
"1750","0",1,0,0,1,1,0.021869572,0,1,0.021869572,0.021869572,0.021869572,0.021869572,0.021869572,NA,NA,2.078172,1.175959,0.9138871,0.010833912,1.8415009,1.8415009,1.5659567,1.7981238,1,99.1571,5.3456364,2,0.7802751,1.008889,0.97480327,1.3134521,0.9234973,18,1.565786,1.3134521,1.3619493,1.5645525,0.6422887,0.2645339,0.20140354,"F2"
"1751","0",1,0,1,1,1,0.06263606,0.19933443,13,0.15647605,0.06263606,0.03698463,0.09183661,0,0.052807946,0.8430917,1.0725473,2.7721765,0.64204955,0.13294771,2.078629,2.078629,0.74981844,2.0490742,1,144.97078,4.5817237,2,0.3160622,1.003208,0.9956312,0.59298277,0.23088306,21,0.6884574,0.59298277,0.6014295,0.63965744,0.45757437,0.0699303,0.117929734,"F2"
"1752","9",1,0,2,1,1,0.08386358,0.24811928,38,0.18546969,0.08386358,0.07279803,0.053570528,0.011219477,0.046491276,0.5543679,2.2416546,4.1247525,0.4009188,0.27167258,3.8220837,3.8220837,0.9266213,3.91566,1,179.11574,8.382258,2,0.19537924,1.0466892,0.78949475,0.6086771,0.2727145,46,0.7271381,0.6086771,0.6080844,0.61814016,0.4544236,0.06426288,0.105577946,"F2"
"1753","9",1,1,2,1,1,0.056898184,0.31695178,87,0.18711077,0.056898184,0.04692548,0.033220556,0,0.046113987,0.810465,4.146079,9.384671,0.21987188,0.019196043,7.3786826,7.3786826,0.7862484,7.394312,1,101.32711,15.393554,2,0.09695943,1.0072598,0.8290498,0.57380545,0.122257054,95,0.6356856,0.57380545,0.56433296,0.5157568,0.51342857,0.03722291,0.06487026,"F2"
"1754","9",1,0,2,1,1,0.09817236,0.53184235,57,0.29448494,0.09817236,0.079558104,0.2112441,0,0.0857054,0.87300944,3.1214063,3.1568146,0.31214473,0.304815,4.843289,4.843289,1.534233,5.2328043,1,130.7317,11.2099085,2,0.16942585,1.1109903,0.60113764,0.61306953,0.30646217,65,0.75597423,0.61306953,0.5756064,0.5553652,0.44951206,0.0916115,0.14943084,"F2"
